Station Name,ZIP,Latitude,Longitude,ID
Propark - Worthington,1103,42.104386,-72.591841,189280
4900 Ritter,17055,40.205169,-76.95618,189281
Noble Gas,6106,41.760229,-72.677689,189282
EVCharge4U Main Office,94709,37.874052,-122.27309,189283
PUBLIC STATIONS BOOM ISLAND 1,55413,44.992554,-93.270064,189286
CSD CHELDELIN STA 1,97330,44.600653,-123.238262,189287
CSD GARFIELD STA 1,97330,44.583376,-123.265509,189288
THE STACK TSDE EVC #1,75226,32.782826,-96.784387,189289
THE STACK TSDE EVC #2,75226,32.782844,-96.784296,189290
SMCCD CAN LOT 6_5,94061,37.446243,-122.26572,189292
B E CHARGERS BE17,5401,44.477869,-73.217085,189293
B E CHARGERS BE16,5401,44.477757,-73.217075,189294
FOURTH ST CROSS SILVERTHORNE 2,80498,39.631444,-106.075011,189298
FOURTH ST CROSS SILVERTHORNE 3,80498,39.631485,-106.074936,189299
SSLOFTS SSLOFTSLEFT,8691,40.218931,-74.632739,189300
SSLOFTS SSLOFTSRIGHT,8691,40.219042,-74.632894,189301
IKEA USA TAMPA 1,33605,27.953381,-82.432256,189302
EAST DIVISION RUTLAND ST1,5701,43.630432,-72.97659,189303
SALES LOTS DCF EV 1,20814,38.980197,-77.099065,189304
Libra Electric,94539,37.525528,-121.948198,189310
Budgetel Inn & Suites Yuma,85364,32.697624,-114.616203,189311
The Mansions at Acqualina,33160,25.9402577,-80.1203174,189312
Drexelbrook Apartments,19026,39.946337,-75.315495,189313
NYC Parking 200,10065,40.764578,-73.964757,189315
Fall River Joint Unified School District - McArthur,96056,40.884721,-121.649721,189316
Audi Sun Motor Imports - Private Chargers,17050,40.23896,-77.046876,189317
Meals On Wheels People,97219,45.4686411,-122.7086377,189318
WHITE MEMORIAL WWMC 5,90033,34.050721,-118.21745,189320
WHITE MEMORIAL WWMC 1,90033,34.050792,-118.217257,189321
WHITE MEMORIAL WWMC 4,90033,34.050721,-118.217397,189322
WHITE MEMORIAL WWMC 6,90033,34.050748,-118.217558,189323
WHITE MEMORIAL WWMC 2,90033,34.050739,-118.217482,189324
"HAVERSTRAW, NY NS1-STATION#1",10927,41.19668,-73.966573,189325
META MPK63-07,94025,37.484786,-122.175267,189326
META MPK63-09,94025,37.484762,-122.17515,189327
META MPK63-08,94025,37.484775,-122.175205,189328
META MPK63-10,94025,37.484742,-122.175056,189329
META MPK63-11,94025,37.48473,-122.175001,189330
META MPK63-05,94025,37.484633,-122.17531,189331
META MPK63-06,94025,37.48465,-122.175374,189332
META MPK63-02,94025,37.484599,-122.175143,189333
META MPK63-03,94025,37.48461,-122.1752,189334
META MPK63-04,94025,37.484623,-122.175261,189335
META MPK63-01,94025,37.484584,-122.175082,189336
GLENWOOD FORD 1,81601,39.563465,-107.36637,189337
HSU G12-2,95521,40.873283,-124.078902,189338
HSU G12-1 ADA,95521,40.873325,-124.078902,189339
HSU G12-3,95521,40.87324,-124.078893,189340
HSU G12-4,95521,40.873184,-124.078892,189341
HSU G12-5,95521,40.873133,-124.078878,189342
MB FT STATION 1,33316,26.091559,-80.13742,189343
EMICH VW STATION 2,80223,39.710285,-104.996259,189344
EMICH VW STATION 1,80223,39.7103,-104.996227,189345
GEORGIA POWER GPC METTER DC,30439,32.378946,-82.06252,189346
DPL - Dorchester County Office Build,21613,38.57231,-76.07435,189347
DPL - Somerset County Government Off,21853,38.20858,-75.69641,189348
"Brixmor North Haven Crossing (North Haven, CT)",6473,41.356469,-72.872494,189349
Wings Aviation Gifts & Supplies,32507,30.381897,-87.277824,189350
Lynden Sports Center,49404,43.055723,-85.951868,189351
Target - Tesla Supercharger,37209,36.134009,-86.891923,189352
"Florence, KY - Meijer - Tesla Supercharger",41042,39.011482,-84.640276,189353
Kum & Go #0702 - Tesla Supercharger,64804,37.033479,-94.515612,189354
Wawa - Tesla Supercharger,34429,28.899202,-82.586671,189355
Richard Stockton Travel Plaza - Tesla Supercharger,8620,40.178194,-74.629639,189356
Wawa - Tesla Supercharger,8822,40.504948,-74.851643,189357
GISD Curtis Culwell Center,75040,32.959645,-96.640812,189358
"Kohl’s - Wylie, TX",75098,33.009352,-96.589748,189359
"Kohl's - Rockwall, TX",75087,32.898865,-96.458846,189360
Cinemark Tinseltown Colorado Springs,80906,38.790632,-104.798787,189361
Duford Studios,10028,40.778527,-73.9572042,189362
Laureate Garage,10023,40.782295,-73.980592,189363
Ashland Garage,21205,39.30118,-76.59019,189364
Gerard Garage,11375,40.72205,-73.849351,189365
META MPK17-09,94025,37.48496,-122.146428,189366
ENTRANCE DCFAST HOG,92117,32.822133,-117.226493,189368
META MPK63-12,94025,37.484775,-122.175141,189369
META MPK63-22,94025,37.48483,-122.175424,189370
META MPK63-24,94025,37.484808,-122.175308,189371
META MPK63-23,94025,37.484821,-122.175364,189372
META MPK63-25,94025,37.484794,-122.175251,189373
META MPK63-15,94025,37.484648,-122.17534,189374
META MPK63-16,94025,37.484662,-122.175401,189375
META MPK63-17,94025,37.484675,-122.175458,189376
META MPK63-20 ADA,94025,37.484801,-122.175622,189377
META MPK63-14,94025,37.484635,-122.175284,189378
META MPK63-13,94025,37.484618,-122.17523,189379
META MPK63-21 ADA,94025,37.484851,-122.175601,189380
META MPK63-18,94025,37.484689,-122.175516,189381
MB RALEIGH GM OFFICE,27616,35.864118,-78.582751,189382
PELTIER KIA STATION 1,75703,32.299138,-95.264714,189383
COUZENS GROUP COUZENS GROUP,6084,41.870704,-72.413237,189384
388 GREENWICH EV 01,10013,40.720654,-74.011216,189385
UNITED POWER KEENESBURG1,80643,40.11157,-104.52173,189386
Wadeview Park,32806,28.517007,-81.367407,189387
Blue Jacket Park,32814,28.576325,-81.339531,189388
Southport Community Park,32827,28.443462,-81.340117,189389
Colonialtown Neighborhood,32803,28.561568,-81.360694,189390
"The Outlet Collection ( Auburn, WA)",98001,47.297707,-122.249112,189391
"Brixmor Ivy Ridge (Philadelphia, PA)",19128,40.04493,-75.231489,189392
NW STATION DC FAST 01,34982,27.378814,-80.327033,189396
TARGET CORP CORONA 2,92881,33.826422,-117.515567,189397
SVD 6 PARKER MATHUS,12054,42.601087,-73.855318,189398
ESTOYOTA STATION 3,33403,26.803396,-80.054353,189400
East Valley YMCA,85206,33.383769,-111.706243,189403
NOHO WEST L2L,91606,34.180084,-118.39454,189410
NOHO WEST L2G,91606,34.180714,-118.39442,189411
NOHO WEST L2K,91606,34.1816,-118.39348,189412
NOHO WEST L2H,91606,34.180264,-118.394905,189413
NOHO WEST L2J,91606,34.180325,-118.394775,189414
NOHO WEST L2I,91606,34.180157,-118.39465,189415
NOHO WEST L15C,91606,34.18111,-118.395164,189416
NOHO WEST L15A,91606,34.180344,-118.39547,189417
NOHO WEST L1E,91606,34.181038,-118.39528,189418
NOHO WEST L1C,91606,34.181187,-118.39535,189419
NOHO WEST L1D,91606,34.181126,-118.39528,189420
NOHO WEST A2,91606,34.182608,-118.395519,189421
NOHO WEST A1,91606,34.182381,-118.395661,189422
NOHO WEST C1,91606,34.18186,-118.396047,189423
FORTE STATION STATION 1,2601,41.67416,-70.295364,189424
META MPK62-12,94025,37.48552,-122.178361,189425
META MPK62-11,94025,37.485477,-122.178256,189426
META MPK62-10,94025,37.48549,-122.178314,189427
META MPK62-08,94025,37.485525,-122.178483,189428
META MPK62-09,94025,37.4855,-122.17837,189429
META MPK62-07,94025,37.485539,-122.178538,189430
META MPK62-06,94025,37.485378,-122.178566,189431
META MPK62-05,94025,37.485368,-122.178511,189432
META MPK62-04,94025,37.485353,-122.178453,189433
META MPK62-03,94025,37.485342,-122.178396,189434
META MPK62-01,94025,37.485316,-122.178284,189435
META MPK62-02,94025,37.485328,-122.178339,189436
META MPK62-25,94025,37.48545,-122.178114,189437
META MPK62-22,94025,37.485483,-122.178284,189438
META MPK62-24,94025,37.485454,-122.178173,189439
META MPK62-23,94025,37.485471,-122.178228,189440
META MPK62-21,94025,37.48535,-122.178424,189441
META MPK62-20,94025,37.485336,-122.178367,189442
META MPK62-19,94025,37.485326,-122.178319,189443
META MPK62-18,94025,37.485316,-122.178257,189444
META MPK62-16,94025,37.485287,-122.178141,189445
META MPK62-17,94025,37.485302,-122.178198,189446
META MPK62-13 ADA,94025,37.48539,-122.177928,189447
META MPK62-15 ADA,94025,37.485279,-122.178109,189448
META MPK62-14 ADA,94025,37.485331,-122.177946,189449
SANTA MONICA  CITY HALL NORTH,90401,34.011574,-118.491353,189452
KSS 13480 03,92128,32.962406,-117.095238,189453
KSS 13480 04,92128,32.962433,-117.095212,189454
EV GARAGE CP03,19148,39.909989,-75.163964,189455
HCP SAN DIEGO 4921DIRECTORS 1,92121,32.894404,-117.210176,189456
EV GARAGE CP01,19148,39.909833,-75.163782,189458
BEE CAVE RD AUSTIN EYE,78746,30.268274,-97.785044,189459
FIS SEBASTOPOL FIS 1,95472,38.388878,-122.813729,189462
FIS SEBASTOPOL FIS 2,95472,38.388938,-122.81377,189463
GREENERVOLTS 9900 MCD CPT,20850,39.09716,-77.20142,189467
BAKERY GARAGE RISE 1,38103,35.142303,-90.04327,189468
BAKERY GARAGE RISE 2,38103,35.142185,-90.04329,189469
WEST DECK STATION3,16801,40.791711,-77.87052,189470
WEST DECK STATION2,16801,40.791073,-77.870646,189471
WEST DECK STATION1,16801,40.791204,-77.870585,189472
MARKET PARK STATION 1,95133,37.368876,-121.881024,189478
MARKET PARK STATION 2,95133,37.368909,-121.881108,189479
MARKET PARK STATION 3,95133,37.368936,-121.881198,189480
MARKET PARK STATION 4,95133,37.36907,-121.880404,189481
MARKET PARK STATION 5,95133,37.369094,-121.880466,189482
MARKET PARK STATION 6,95133,37.369119,-121.880522,189483
MARKET PARK STATION 7,95133,37.369147,-121.880592,189484
MARKET PARK STATION 8,95133,37.369183,-121.880659,189485
MARKET PARK STATION 9,95133,37.369049,-121.880696,189486
MARKET PARK STATION 10,95133,37.369025,-121.880643,189487
MARKET PARK STATION 11,95133,37.369,-121.880586,189488
MARKET PARK STATION 12,95133,37.369296,-121.880603,189489
MARKET PARK STATION 13,95133,37.369328,-121.880675,189490
LANSING AUTO MERCEDES 01,48864,42.6824,-84.44881,189491
GRAHAM STATION 4,95035,37.410442,-121.90052,189493
GRAHAM STATION 3,95035,37.41063,-121.900536,189494
GRAHAM STATION 2,95035,37.41065,-121.90054,189495
Facebook Creative Offices,91329,34.22532,-118.49884,189498
Test Site - BTCPower End of Line Testing,92705,33.724703,-117.850291,189499
122 Remsen,12047,42.773516,-73.701651,189501
Schenectady County Building,12305,42.8084817,-73.9464677,189502
420 Broadway -Schenectady,12305,42.8078485,-73.9460144,189503
621 Columbia St,12047,42.763613,-73.749493,189504
American Homes - Syracuse,13029,43.194612,-76.1267,189505
Blue Cross Blue Shield of Western New York,14202,42.886222,-78.882861,189506
Buffalo Club,14202,42.895069,-78.876057,189507
Cornerstone Luxury Apartments,12205,42.716654,-73.818479,189508
Delaware Plaza\,12054,42.628821,-73.811187,189509
Ellsworth Common Prime Properties,12020,42.974931,-73.789625,189512
Everett Rd Real Estate Group,12205,42.695138,-73.771069,189513
Galleries of Syracuse,13204,43.045392,-76.151409,189515
Glennpeter Jewelers,12065,42.838795,-73.742662,189516
Hamilton Square/Lia Realty Group,12084,42.698625,-73.892803,189518
Hamlet,12866,43.090647,-73.772099,189519
High Bridge Mansion,12309,42.774101,-73.89475,189520
Holiday Inn - Queensbury,12804,43.299597,-73.680142,189521
Hudson Square,12047,42.766836,-73.687265,189522
Liberty Street,12305,42.814249,-73.938485,189523
Main Square,12054,42.623477,-73.828986,189524
Melody Lodge,12164,43.513292,-74.373032,189525
New Hartford Shopping Center,13413,43.07835,-75.291987,189527
Normanside,12054,42.638574,-73.820811,189528
Palisades,12205,42.68856,-73.773489,189529
Pavilion Grand Hotel,12866,43.08252,-73.78281,189530
Rotterdam Mall,12306,42.809413,-73.98885,189531
Starbuck Island North,12183,42.736036,-73.691601,189533
TRG-351 Diamond Development,12209,42.630016,-73.774986,189534
Tehan's 4581,13413,43.086219,-75.315777,189535
Tehan's 4605,13413,43.087858,-75.315618,189536
The Daily Gazette,12308,42.833607,-73.921092,189537
The Outlets of Lake George,12845,43.364416,-73.700497,189538
The Wood Golf Greenland Properties,13027,43.130595,-76.337058,189539
Waters View Prime Companies,12047,42.777771,-73.683037,189540
Winter Creek,12110,42.731056,-73.763083,189541
EMERSON PL APTS,2114,42.36415482,-71.06855774,189542
Legacy Town Center - CBRE Parking Garage SE Parking,75024,33.073428,-96.822648,189543
Legacy Town Center - CBRE Parking Garage SW Parking,75024,33.073429,-96.823647,189544
Garden Plaza Hotel,7663,40.90728,-74.097557,189545
Tunnel Garage,10001,40.745282,-73.975719,189546
Kew Garage,11415,40.713705,-73.831217,189547
CITY OF NAPA MAIN & PEARL,94559,38.300431,-122.28665,189550
STANFORD CD GATEWAY #3,94305,37.425521,-122.159806,189551
ELAN WEST END STATION 1,55416,44.96897,-93.344864,189552
ELAN WEST END STATION 2,55416,44.968967,-93.3449,189553
TREE ISLAND PK TIP #3 EAST,33184,25.764094,-80.224197,189554
HCP SAN DIEGO 4921DIRECTORS 2,92121,32.894384,-117.210112,189555
MURRAYCITY PARKCNTR-EVC-2,84107,40.659576,-111.88405,189558
GRAHAM STATION 5,95035,37.41057,-121.90012,189575
GRAHAM STATION 6,95035,37.410515,-121.90012,189576
GRAHAM STATION 8,95035,37.41041,-121.900116,189577
GRAHAM STATION 7,95035,37.410477,-121.900116,189578
LOCATION #13 BEACHWAVE,32796,28.614779,-80.806409,189579
PICK & PAY DCF EV2,2919,41.842239,-71.485867,189580
PICK & PAY DCF EV 1,2919,41.842235,-71.485882,189581
GRAHAM STATION 1,95035,37.4107,-121.90055,189584
Palos Verdes Library District,90274,33.770756,-118.370691,189585
"Simon Kittery Premium Outlets (Kittery, ME)",3904,43.1172,-70.727567,189586
SMCCD SKY B12 2,94066,37.628746,-122.46922,189588
SMCCD SKY B12 3,94066,37.62877,-122.46927,189589
LIBERTY LP EMPLOYEE ST4,85340,33.50972,-112.379776,189590
LIBERTY LP EMPLOYEE ST3,85340,33.509727,-112.37989,189591
LIBERTY LP EMPLOYEE ST2,85340,33.50971,-112.379585,189592
EV GARAGE CP02,19148,39.909471,-75.163803,189593
JICA JICA EV1,31780,32.036945,-84.392914,189594
ELEC STATIONS ABB STATION 1,33908,26.511893,-81.862356,189595
CENTURY CASINO LUCKY SPOT #1,63701,37.311831,-89.516842,189596
CENTURY CASINO LUCKY SPOT #2,63701,37.311817,-89.516773,189597
PIEDMONT WEST STATION 2,81620,39.627444,-106.504186,189598
PIEDMONT WEST STATION 3,81620,39.628278,-106.504465,189599
RELATED BEAL RELATED BEAL 3,2114,42.364983,-71.05936,189600
MITIMCO P1-1 W,2142,42.361332,-71.085601,189601
MITIMCO P1-2 W,2142,42.361324,-71.085601,189602
MITIMCO P1-3 W,2142,42.361208,-71.085646,189603
MITIMCO P3-5 E,2142,42.361207,-71.085593,189604
MITIMCO P2-3 E,2142,42.361773,-71.085908,189605
MITIMCO P3-3 E,2142,42.362048,-71.084741,189606
MITIMCO P2-2 E,2142,42.361773,-71.085926,189607
MITIMCO P2-4 W,2142,42.361204,-71.085546,189608
MITIMCO P3-6 E,2142,42.361196,-71.085596,189609
MITIMCO P2-1 E,2142,42.362127,-71.084605,189610
MITIMCO P2-4 E,2142,42.36165,-71.08459,189611
MITIMCO P2-6 E,2142,42.361589,-71.085013,189612
MITIMCO P2-2 W,2142,42.360641,-71.085171,189613
MITIMCO P4-2 E,2142,42.36165,-71.0846,189614
MITIMCO P2-10 W,2142,42.361202,-71.085635,189615
MITIMCO P2-5 E,2142,42.362051,-71.084747,189616
MITIMCO P3-7 E,2142,42.361195,-71.085605,189617
MITIMCO P4-1 E,2142,42.361595,-71.085031,189618
MITIMCO P3-1 E,2142,42.36124,-71.08571,189619
MITIMCO P2-5 W,2142,42.361332,-71.08563,189620
MITIMCO P2-6 W,2142,42.361027,-71.086017,189621
MITIMCO P4-3 E,2142,42.361646,-71.084579,189622
MITIMCO P4-4 E,2142,42.361598,-71.084992,189623
MITIMCO P2-3 W,2142,42.361339,-71.085468,189624
MITIMCO P2-1 W,2142,42.362123,-71.084581,189625
MITIMCO P4-5 E,2142,42.361599,-71.085007,189626
MITIMCO P3-2 E,2142,42.361755,-71.085959,189627
MITIMCO P3-4 E,2142,42.36164,-71.084637,189628
MITIMCO P2-8 W,2142,42.361203,-71.085586,189629
MITIMCO P2-9 W,2142,42.361035,-71.085826,189630
MITIMCO P2-7 W,2142,42.360769,-71.085776,189631
MITIMCO P4-2 W,2142,42.361297,-71.086281,189632
MITIMCO P3-1 W,2142,42.36129,-71.086305,189633
MITIMCO P3-6 W,2142,42.361235,-71.085579,189634
MITIMCO P4-4 W,2142,42.361284,-71.085831,189635
MITIMCO P4-5 W,2142,42.36121,-71.085599,189636
MITIMCO P3-3 W,2142,42.360787,-71.08544,189637
MITIMCO P3-4 W,2142,42.361296,-71.086272,189638
MITIMCO P4-7 W,2142,42.361208,-71.085605,189639
MITIMCO P3-2 W,2142,42.360831,-71.085441,189640
MITIMCO P3-5 W,2142,42.361191,-71.085615,189641
MITIMCO P4-6 W,2142,42.361209,-71.085611,189642
MITIMCO P3-7 W,2142,42.361213,-71.085609,189643
MITIMCO P4-1 W,2142,42.360796,-71.085413,189644
MITIMCO P4-3 W,2142,42.360792,-71.085423,189645
Stockton Blvd - Elk Grove CA,95624,38.436895,-121.397472,189648
Geico Garage - Level 1,32805,28.537663,-81.384246,189649
"Kroger King Soopers 129 (Erie, CO)",80516,40.00247,-105.01135,189650
"Simon Mall of New Hampshire (Manchester, NH)",3103,42.956817,-71.433317,189651
Transwestern,80237,39.633779,-104.894255,189655
YMCA - Plano,75025,33.100474,-96.755776,189657
Shell Station #70,85034,33.436746,-112.049506,189658
Langley Park,98260,48.039928,-122.409736,189660
PGC 1400 McCormick,20774,38.9085172,-76.8459243,189662
CLARENDON SPACE 58,91367,34.170339,-118.608082,189663
ARE MD 24 17 18,20850,39.094746,-77.196664,189664
ARE MD 24 15 16,20850,39.09475,-77.196648,189665
ARE MD 24 19 20,20850,39.094846,-77.196594,189666
PIER 33 PD LEVEL G,28401,34.245413,-77.950948,189668
PIER 33 PD LEVEL 01,28401,34.245251,-77.950932,189669
WIND CREST WIND CREST,80129,39.560253,-105.02505,189673
CP EV BROOKS ST 3,1606,42.318108,-71.800448,189675
CP EV BROOKS ST 2,1606,42.318154,-71.800463,189676
CP EV BROOKS ST 1,1606,42.318206,-71.800481,189677
IA MANAGEMENT STATION 2,53718,43.130764,-89.28884,189678
CUST. CHARGING MB NOVI 1,48375,42.47302,-83.436326,189679
IA MANAGEMENT STATION 1,53718,43.13166,-89.29066,189680
LIV COMMUNITIES AVIENDA 1,85248,33.25842,-111.84258,189681
LIV COMMUNITIES AVIENDA 2,85248,33.258402,-111.842411,189682
"Macerich Flatiron Crossing (Broomfield, CO)",80021,39.932429,-105.135505,189683
"Dover Plains Library, Town Of Dover NY",12594,41.64788,-73.56342,189684
Tucson Electric Power,85701,32.221103,-110.96926,189685
Kum & Go #650 - Tesla Supercharger,80132,39.09231906,-104.8526079,189686
"Bell, CA - 4416 Gage Avenue - Tesla Supercharger",92345,33.977786,-118.188596,189687
Asheville Market - Tesla Supercharger,28805,35.58424,-82.523956,189688
Giant Companies #6306 - Dover,17315,39.994259,-76.840101,189689
Stonewall Plaza,22603,39.210891,-78.175449,189690
Catonsville Plaza,21229,39.289828,-76.718816,189691
Arbor Place,30135,33.726647,-84.747064,189692
"Kohl’s - Baytown, TX",77521,29.797108,-94.979204,189693
"Kohl’s - Woodlands, TX",77384,30.213764,-95.459535,189694
Baybrook Mall - Macy’s,77546,29.539892,-95.147256,189695
REEF West Flagler Street,33130,25.7740767,-80.1964637,189696
Ducktown - Shell,37317,35.02887,-84.38552,189697
Windward Mall - Parking Garage,96744,21.4192,-157.80596,189698
Carl's Jr - Euclid,92832,33.871791,-117.941801,189699
Carl's Jr - 17450 Avalon,90746,33.872352,-118.265704,189700
Carl's Jr. - 639 N. Sepulveda Blvd.,90245,33.924881,-118.396618,189701
EWEB-ROC,97402,44.06335175,-123.1709501,189702
1701 Rhode Island Inc.,20036,38.9067117,-77.0387573,189704
Gerbes Supermarket,65203,38.956127,-92.3634,189711
"BROOKCHARGE LB1B31,33,35,37",20001,38.903819,-77.021058,189718
HONDASOUTHPOINT SHOP02,27713,35.907314,-78.954229,189719
LAMC DDFL EVC2,80231,39.678595,-104.901792,189720
LAMC DDFL EVC1,80231,39.678627,-104.9019,189721
AHBD ADVENTIST 9,93301,35.384704,-119.020896,189722
2814PATTERSON STATION 1,81506,39.092135,-108.530665,189723
2814PATTERSON STATION 2,81506,39.092205,-108.530581,189724
ST AUGUSTINE FL DAVENPORT PARK,32084,29.90929,-81.32058,189725
7-ELEVEN 32262 TRACY DC4,95377,37.753331,-121.459702,189727
7-ELEVEN 32262 TRACY DC1,95377,37.753335,-121.459573,189728
7-ELEVEN 32262 TRACY DC3,95377,37.753336,-121.459655,189729
7-ELEVEN 32262 TRACY DC2,95377,37.753331,-121.459608,189730
CALLAWAY TECH CALLAWAY L2,65262,38.943205,-91.942717,189731
CALLAWAY TECH CALLAWAY DC1,65262,38.943123,-91.942439,189732
CALLAWAY TECH CALLAWAY DC2,65262,38.943131,-91.942589,189733
STORE STORE,97626,42.684988,-121.973057,189734
ALLY FINANCIAL STATION 02,28202,35.222807,-80.848816,189735
ALLY FINANCIAL STATION 03,28202,35.222871,-80.848747,189736
ALLY FINANCIAL STATION 01,28202,35.222739,-80.848889,189737
FACILITIES MGMT AUBURN JUSTICE,95603,38.937444,-121.108055,189738
WILDRICE WILD RICE ST1,54814,46.797113,-90.841648,189739
College Park Community Center,32804,28.572999,-81.38472,189742
DPL - Crisfield Library,21817,37.975276,-75.858338,189743
SMECO - Waldorf Multi-Gen Center,20602,38.617477,-76.90209,189744
Torrey Point B,92121,32.9195366,-117.23808,189748
RiverVue Chargers 1-4,32205,30.2903312,-81.7124963,189749
CBRE 180 KIMBALL 2,94080,37.65074,-122.393216,189750
STERLING BAY GREEN STREET 4,60661,41.888024,-87.648346,189751
STERLING BAY GREEN STREET 2,60607,41.888024,-87.648604,189752
STERLING BAY GREEN STREET 1,60607,41.888024,-87.648561,189753
STERLING BAY GREEN STREET 3,60661,41.888024,-87.648486,189754
STEINGOLDVOLVO CT4000-1,2861,41.893564,-71.37205,189755
STEINGOLDVOLVO CT4000-2,2861,41.893583,-71.372111,189756
University at Albany - Collins Circle,12222,42.68886,-73.82293,189758
Icon Parking - Hudson,10014,40.728704,-74.00765,189759
Falls Grove Office Center,20850,39.101127,-77.191261,189760
CARCHARGING / 1750 TYSONS,22102,38.924175,-77.222436,189761
IKEA - Bolingbrook,60440,41.72738,-88.03803,189763
CHPT EVSE TOLLESON 2,85353,33.419389,-112.273839,189764
DE TRANSIT CORP 2CC STATION 2,19801,39.738536,-75.557733,189765
DE TRANSIT CORP 2CC STATION 1,19801,39.738454,-75.55765,189766
IRVINE  CO  OFC BTP 4CROMWELL 2,92618,33.652619,-117.706583,189767
COLNIAL PARKNG EV 1,17603,40.036357,-76.306469,189768
DANISH WINDMILL DANISH WINDWILL,51531,41.589838,-95.06023,189769
GEORGIA POWER PTREE CFA DC,30269,33.395917,-84.60065,189770
BGE - Sykesville City Hall,21784,39.366214,-76.96843,189771
Case Western Reserve University - Veale Parking Garage,44106,41.502236,-81.604897,189772
Case Western Reserve University - Lot 46,44106,41.513607,-81.602403,189773
Case Western Reserve University - Lot 29,44106,41.505963,-81.610257,189774
University of Oregon - Student Rec Center,97403,44.043117,-123.073462,189775
University of Oregon - Global Scholars Hall,97403,44.042192,-123.066417,189776
University of Oregon - Transportation Services,97403,44.04393,-123.060519,189778
McDonalds - Kennesaw,30144,34.013715,-84.560946,189779
McDonald's Peachtree Road,30305,33.83515,-84.381725,189780
REEF Spring Garden Street,19123,39.961886,-75.160139,189782
Salinas Hampton,93901,36.670462,-121.6408133,189784
ADVANCE AUTO STATION 2,27609,35.836069,-78.639554,189787
HOPE ARTISTE HOPE ARTISTE 1,2860,41.862946,-71.400406,189788
TRU RADFORD VA STATION 2,24073,37.102128,-80.51607,189789
SYEMC STATION1,27017,36.385414,-80.71906,189790
WORKSPACE 777 1 BC2,33431,26.39473,-80.099695,189791
WORKSPACE 777 1 BC1,33487,26.397096,-80.099524,189792
MSM GARAGE LEVEL2 2,90404,34.032177,-118.466515,189793
MSM GARAGE LEVEL1 3,90404,34.032078,-118.466446,189794
MSM GARAGE LEVEL2 1,90404,34.032063,-118.46645,189795
MSM GARAGE LEVEL2 3,90404,34.032337,-118.46659,189796
MSM GARAGE LEVEL1 4,90404,34.03224,-118.46659,189797
MSM GARAGE LEVEL1 2,90404,34.032055,-118.46637,189798
IKEA USA ORLANDO 1,32839,28.482998,-81.428026,189799
CORPORATE ONE CORPORATE ONE,28027,35.38153,-80.717804,189800
"Walmart 2727 (Florida City, FL)",33034,25.456463,-80.473432,189804
Sikorsky,6604,41.165876,-73.201297,189808
Sikorsky,6614,41.253363,-73.100275,189809
Twin Peaks Restaurant,85260,33.6296087,-111.8909014,189810
Tempe YMCA,85283,33.355879,-111.928863,189811
"Walgreens - Denver, CO #1769",80206,39.7398648,-104.9630232,189813
"Walgreens - Denver, CO #11101",80224,39.652644,-104.905078,189814
Palomar MOB 2,92029,33.119762,-117.11961,189815
DE TRANSIT CORP LEWES TRANSIT 1,19958,38.747838,-75.169207,189819
DE TRANSIT CORP NEWARK RAIL,19711,39.669728,-75.753251,189820
STADIUM ENCLAVE UE STATION 2,32310,30.43331,-84.296743,189824
LHMC LOT 3 LAHEY 1,1803,42.483835,-71.201608,189825
LHMC LOT 3 LAHEY 2,1803,42.48377,-71.20266,189826
LHMC LOT 8 LAHEY #1,1803,42.484615,-71.202545,189827
LHMC LOT 8 LAHEY #2,1803,42.485405,-71.19983,189828
TUSCAN VILLAGE STATION 1,3079,42.771527,-71.223296,189829
MASS MOCA MASS MOCA 4,1247,42.70077,-73.114474,189830
MASS MOCA MASS MOCA 3,1247,42.700796,-73.114467,189831
MASS MOCA MASS MOCA 1,1247,42.700717,-73.114496,189832
MASS MOCA MASS MOCA 2,1247,42.70065,-73.114472,189833
CP EV SOUTHBRIDGE 2,1501,42.178981,-71.870435,189834
CP EV SOUTHBRIDGE 1,1501,42.178938,-71.870373,189835
EXCELSIORSPRING EXCELSIOR SPRIN,64024,39.349509,-94.246244,189842
LM CONSULTANTS EVSE 01,60030,42.343582,-88.04146,189843
DPL - Salisbury University Blackwell Lot,21801,38.344682,-75.605179,189844
24/7 Travel Store,67460,38.371126,-97.626625,189849
Banning,92220,33.928077,-116.945267,189890
Syracuse Hancock International Airport Parking,13212,43.114467,-76.131733,189891
City of American Canyon,94503,38.184195,-122.255879,189892
City of St. Clair Shores,48081,42.496145,-82.88793,189894
Colorado School of Mines,80401,39.751247,-105.216445,189895
DP Westlake at Conway,60045,42.244863,-87.893665,189896
Los Angeles Fine Arts & Wine Storage,90064,34.029426,-118.455113,189898
Goodman Parking,14620,43.141505,-77.596854,189899
Rio Salado College Lifelong Learning Center,85378,33.636758,-112.329988,189904
Russell Hall Apartments,98105,47.658557,-122.312143,189905
UIC Maxwell Parking Structure,60607,41.864589,-87.645463,189906
Santana Row - Santana Heights Garage,95128,37.319885,-121.948535,189907
McDonald's #38555,97123,45.506773,-122.960725,189908
Servants of Christ,77017,29.687096,-95.276357,189909
Yankee Doodle,6850,41.11803,-73.414932,189910
Claremont McKenna College - Bauer Center,91711,34.102389,-117.706079,189911
Big Daddy's Pizza - Pigeon Forge,37863,35.794669,-83.56214,189914
Big Daddy's Pizza - Sevierville,37862,35.828707,-83.574955,189915
